30.6229431, -96.3369853, 10, 10
30.6223614, -96.3397319, 10, 10
30.6212282, -96.3409694, 10, 10
30.6191394, -96.341943, 10, 10
30.6156478, -96.3366204, 10, 10
30.6159756, -96.336159, 10, 10
30.6164511, -96.33529, 10, 10
30.6158048, -96.3345014, 10, 10
30.6148843, -96.3344063, 10, 10
30.6144688, -96.3350124, 10, 10
30.6125103, -96.3332856, 10, 10
30.6150441, -96.3380101, 10, 10
30.6139279, -96.3397786, 10, 10
30.6121273, -96.3430092, 10, 10
